originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
Generalized Competitive Suppression,0.8,-221.515290716562,-195.77739363909,-185.011215554403,-245.110559738826,-192.900703675075,-206.482055410345,-182.680647042748,-225.930431124531
Generalized Competitive Suppression,0.8,-222.060142238772,-194.223534927954,-191.634584577309,-239.841838561285,-180.331532069249,-189.531289041435,-193.326226259061,-228.215059421543
Generalized Competitive Suppression,0.8,-212.005236257092,-185.524555076627,-181.085641161143,-233.605340158923,-161.44407750167,-195.007224061364,-181.989021460276,-209.542946517672
Generalized Competitive Suppression,0.8,-216.196002266286,-182.369870798187,-175.981184068408,-236.337784427366,-142.823066068712,-198.881755937576,-173.753362831059,-231.305504847183
Generalized Competitive Suppression,0.8,-218.89701473118,-302.253180434362,-187.031722321262,-237.569163580939,-160.29585685476,-338.494120254949,-191.038785308364,-231.074810724548
Generalized Competitive Suppression,0.8,-216.000344582102,-210.603460691463,-184.291081785985,-236.128119141937,-177.497963473251,-218.608176963915,-186.001106984862,-217.217440442851
Generalized Competitive Suppression,0.8,-218.686713036579,-188.083501748153,-203.638159118611,-239.042530984587,-163.700605529079,-200.837534226033,-201.747760799807,-222.634154665083
Generalized Competitive Suppression,0.8,-211.427344372145,-194.277650750757,-191.461002836603,-233.875235531443,-167.016837444705,-199.461356741006,-201.164830480604,-245.604793924645
Generalized Competitive Suppression,0.8,-216.387903714825,-204.028349982229,-187.574778663203,-233.767325890984,-185.63043758138,-210.153897541961,-191.32021450099,-232.108000871207
Generalized Competitive Suppression,0.9,-207.034929599933,-252.525783050904,-175.839445880369,-227.725073926589,-255.330442319808,-260.753904049176,-176.690283383089,-213.6153639525
Generalized Competitive Suppression,0.9,-210.909622971456,-198.656395238582,-179.614542028387,-233.689161543754,-173.658721580514,-210.512727315341,-177.436978870125,-228.115053084349
Generalized Competitive Suppression,0.9,-216.554370124701,-186.027989003163,-197.143614547225,-234.133903652923,-193.665493980004,-197.074143480623,-193.362109972019,-219.195483578266
Generalized Competitive Suppression,0.9,-218.294528039978,-230.833754539684,-187.642739301739,-239.110670617898,-220.254530979418,-236.133979002997,-192.417034897449,-224.729944403752
Generalized Competitive Suppression,0.9,-213.788058495393,-207.574193472267,-200.992470244214,-235.657996806332,-209.568967776851,-217.079412268718,-198.57493342259,-227.069556331446
Generalized Competitive Suppression,0.9,-207.40426866796,-179.550630814873,-167.180016750536,-229.34826863829,-147.586329418238,-199.630454355742,-165.944291300309,-228.154474976952
Generalized Competitive Suppression,0.9,-234.927211649354,-216.935950692499,-195.79894901594,-247.451507831749,-178.078005680435,-226.819661528559,-199.020437407077,-258.216535019612
Generalized Competitive Suppression,0.9,-227.953952061221,-245.398615458623,-208.206237978665,-258.155097727139,-197.826157163464,-229.338471222708,-206.643415543297,-232.94815601273
Generalized Competitive Suppression,0.9,-222.45738518636,-204.178526414723,-197.104779604225,-245.845250368157,-148.706668332322,-208.190391080099,-199.57895153052,-222.852114118331
Generalized Competitive Suppression,0.9,-218.596338881808,-194.317933770369,-182.719754724064,-238.900498706693,-174.256974378974,-203.248185840425,-185.473004559781,-225.32646597295
Generalized Competitive Suppression,0.9,-220.158630893834,-199.896109653031,-237.294463886637,-230.051247491973,-294.49036080759,-196.055652215423,-237.735052826404,-227.166407917235
Generalized Competitive Suppression,0.9,-217.187456413371,-193.349573137571,-189.350105716193,-241.723285947859,-189.060184009842,-207.697015186746,-188.228461043379,-249.899864330269
Generalized Competitive Suppression,0.9,-208.523192631277,-178.929253277211,-188.560814690366,-228.028536857211,-185.028325704624,-194.089285154114,-192.843481792861,-211.174198654761
Generalized Competitive Suppression,0.9,-227.733066400108,-253.422678365177,-187.27419336822,-243.55059046642,-223.129055064949,-256.732542638016,-180.704375592624,-240.354851510524
Generalized Competitive Suppression,0.9,-223.5174980511,-253.942088684719,-176.490150685826,-245.942357194308,-158.534895379549,-268.438467097586,-176.405683104095,-224.643820374889
Generalized Competitive Suppression,0.9,-229.067233934009,-193.733440598236,-196.956659800862,-245.754396925602,-169.317934509209,-197.18387411822,-201.061900391208,-234.820248933505
Generalized Competitive Suppression,0.9,-233.389433011973,-199.525193409839,-195.043045199937,-250.866870264704,-219.623744047163,-208.394577054062,-206.423615671179,-231.585281998165
Generalized Competitive Suppression,0.9,-222.246737779663,-493.357670171553,-177.035078206453,-240.690001831158,-164.715931690018,-586.218017475962,-184.193653586316,-225.246231245023
Generalized Competitive Suppression,0.9,-222.643269558214,-210.093280430006,-192.639147072399,-231.722062404029,-183.447150760327,-214.74563874731,-194.259065669978,-234.821755713311
Generalized Competitive Suppression,0.9,-217.777863405216,-228.900510392879,-194.385248198552,-234.268034655176,-164.686959506844,-228.116866936753,-197.086535941779,-240.763692789825
Generalized Competitive Suppression,0.9,-221.128857076939,-198.601066002156,-189.118578332307,-242.578267763469,-170.123708022191,-213.890768373374,-190.850571493413,-228.51188725014
Generalized Competitive Suppression,0.9,-213.352706380303,-224.73702728051,-182.225626278047,-241.077029982697,-176.434953604334,-240.15143454259,-182.639758755573,-218.596278234595
Generalized Competitive Suppression,0.9,-217.635144870585,-216.643669342023,-233.808343911067,-233.677573221493,-206.805839127025,-221.122291335144,-225.724697903701,-247.546026221886
Generalized Competitive Suppression,0.9,-205.884114138343,-192.655862039416,-181.636706258561,-227.541238457781,-176.926043013057,-197.393020976489,-182.085102175486,-225.126406391313
Generalized Competitive Suppression,0.9,-220.07898955434,-201.328911873693,-189.028216876783,-239.328309419085,-172.891005193617,-210.126918848729,-190.483171203759,-223.08359714532
Generalized Competitive Suppression,0.9,-214.740399459471,-210.640353634414,-199.167027228098,-237.548638847507,-231.572713365039,-210.904236935703,-198.563511775667,-219.773259916075
Generalized Competitive Suppression,0.9,-233.909535441161,-385.03792535298,-186.977010239487,-250.361441665361,-164.558193970022,-262.818603393517,-186.795316913763,-234.400608476522
Generalized Competitive Suppression,0.9,-215.082347292718,-220.258808610116,-182.064688750121,-238.415946702317,-167.101259512835,-221.001202730427,-185.182870713915,-220.395987393622
Generalized Competitive Suppression,0.9,-227.226852678978,-218.237123169173,-184.658699661257,-231.644615999918,-191.059605545605,-228.123887841775,-196.608164546874,-265.633399027885
Generalized Competitive Suppression,0.9,-205.770274175328,-172.899431564543,-177.207463843685,-226.540702049812,-163.134890730348,-180.786769674336,-176.348867613231,-203.426250542447
Generalized Competitive Suppression,0.9,-206.292576173307,-202.371020953057,-181.538406409861,-232.702046231295,-169.034468241978,-204.476368413096,-180.678805077279,-218.200616695721
Generalized Competitive Suppression,0.9,-205.210347436094,-188.32097874981,-187.518856276885,-226.869196892123,-181.533621294177,-197.072481777551,-190.153116763545,-228.477269212857
Generalized Competitive Suppression,0.9,-217.560771900734,-200.010122895818,-192.262409059476,-238.63325354555,-161.711115682534,-190.959913444471,-195.789437086051,-228.30573635652
Generalized Competitive Suppression,0.9,-226.483814929311,-230.365783465587,-200.276201091343,-242.446156401799,-201.741147905699,-233.305600431775,-202.146799240658,-273.026243486626
Generalized Competitive Suppression,0.9,-217.785558672331,-198.425094826928,-174.464665080527,-239.977772713464,-158.290930797454,-204.614113635036,-171.023873856724,-229.528359286311
Generalized Competitive Suppression,0.9,-202.87832778967,-200.663621427641,-150.574874690173,-232.820091917147,-144.109115100594,-215.281273677464,-158.010992756261,-214.239480780695
Generalized Competitive Suppression,0.9,-211.253490302229,-180.370552661141,-188.236039642706,-226.038145030767,-147.434664208497,-191.551444093602,-190.155769611576,-216.547824526425
Generalized Competitive Suppression,0.9,-220.128209440654,-214.070417165559,-190.713176352404,-239.742500446586,-260.146647576378,-218.443626138056,-190.206638273857,-219.654431723683
Generalized Competitive Suppression,0.9,-221.454121889586,-181.058372716421,-189.184068306145,-241.721060306573,-168.28712939311,-190.277844739488,-191.511405105874,-233.601234734621
Generalized Competitive Suppression,0.9,-213.982077457911,-195.056980837669,-184.568602091992,-236.176372497634,-181.158275951905,-209.930341161242,-184.288049147902,-222.469134588833
Generalized Competitive Suppression,0.9,-229.364983767565,-202.833803504806,-193.416844238239,-240.72053944946,-176.693816785489,-209.929078319547,-203.985531678195,-228.768823586727
Generalized Competitive Suppression,0.9,-223.199855111253,-206.887445255276,-185.846136015743,-242.513029167831,-183.673528190056,-198.083234260064,-188.498074098995,-222.299396287077
Generalized Competitive Suppression,0.9,-216.64568361198,-194.470650765973,-191.841748950821,-239.805541164049,-174.585217194662,-206.721249385938,-194.154895928993,-223.73138884108
Generalized Competitive Suppression,0.9,-215.3143891012,-220.703588815216,-194.481407662489,-233.237819544312,-238.146680623382,-222.673944561394,-198.849595562565,-225.90398003679
Generalized Competitive Suppression,0.9,-222.467320979138,-214.552639215897,-167.557291279565,-247.237803907631,-163.962545711319,-233.752636623566,-174.004085353077,-228.827324611599
Generalized Competitive Suppression,0.9,-211.482741897895,-222.840518598835,-205.953114950505,-231.411918481507,-197.171051711325,-227.606285015264,-208.25849547179,-235.349456736928
Generalized Competitive Suppression,0.9,-205.3656689256,-201.292558405582,-188.554090051999,-226.576964065972,-205.407326003861,-208.503519924997,-187.982894972579,-214.429346407636
Generalized Competitive Suppression,0.9,-219.450894220636,-192.649858005784,-201.785373104516,-236.150780727603,-237.118883702024,-190.243853530967,-200.414453925509,-245.509163542753
Generalized Competitive Suppression,0.9,-214.646126524764,-190.124554064409,-183.514726839298,-233.738985634487,-161.738335548256,-189.14201705537,-183.313120340413,-220.391134097141
Generalized Competitive Suppression,0.9,-225.125552714258,-196.810671087316,-188.766197281327,-225.159690088727,-162.540916173418,-187.259291638158,-197.236406420204,-227.194843657817
Generalized Competitive Suppression,1,-215.073093802028,-204.290092187034,-188.656869537474,-235.053641584662,-164.568596555968,-205.698010316456,-190.281002584797,-221.635507274708
Generalized Competitive Suppression,1,-214.970488878663,-229.611713025872,-183.489178120284,-235.38046616347,-175.402187668559,-245.430782691592,-188.28364265913,-236.453160994678
Generalized Competitive Suppression,1,-230.03053725097,-242.811183624816,-183.403768812374,-244.344051517264,-177.130953308831,-228.358306177798,-180.693622885531,-235.569569784353
Generalized Competitive Suppression,1,-207.022113298675,-219.102787105544,-179.474894680796,-229.550370556073,-173.156129529231,-230.08997226041,-184.269484998289,-214.028741605578
Generalized Competitive Suppression,1,-205.218578049908,-181.866280001492,-177.348904978128,-226.986544901708,-160.231283658508,-199.770636368442,-177.591093190207,-214.943297505445
Generalized Competitive Suppression,1,-226.597722584991,-204.054232837414,-182.18181856634,-241.744967599343,-145.525643593329,-207.287293330013,-184.059866475986,-227.977978114614
Generalized Competitive Suppression,1,-223.509749381426,-186.377840434072,-204.427409573333,-236.169795270068,-194.486216383737,-189.926589481543,-200.225118191839,-227.077650538016
Generalized Competitive Suppression,1,-257.236040080185,-229.754435681821,-209.153704819724,-269.774951328807,-171.284579941949,-226.349973455633,-226.396259189225,-262.899230392757
Generalized Competitive Suppression,1,-196.776504109594,-219.432367112321,-181.533393773059,-212.891939153729,-179.766759152071,-215.956156264089,-182.105003135079,-208.799822842603
Generalized Competitive Suppression,1,-214.03413502439,-202.285267192253,-199.739387802702,-233.651677435408,-191.278828977848,-207.634635200785,-205.001089194763,-247.202343856939
Generalized Competitive Suppression,1,-235.340292191832,-223.264118854435,-204.806288261732,-242.367568183017,-189.190200963882,-217.37748264983,-211.054828676161,-240.209382256474
Generalized Competitive Suppression,1,-212.056130015887,-196.751646894554,-174.179353215563,-233.689209045917,-158.041566844406,-201.973927281011,-170.106870585069,-213.369692344514
Generalized Competitive Suppression,1,-235.234565150939,-232.22562357226,-207.645332841367,-240.607224885603,-231.963867256404,-224.847812575986,-201.449718648104,-252.103016223674
Generalized Competitive Suppression,1,-233.151634905486,-192.970849618452,-210.266225199809,-236.740504145732,-180.263770337343,-190.054714674886,-213.399069416228,-238.824894247423
Generalized Competitive Suppression,1,-209.446035928185,-203.294793900639,-165.505000163739,-236.938726103772,-146.200789817919,-222.990641970071,-165.381789405126,-227.141219580749
Generalized Competitive Suppression,1,-223.828024899153,-281.59881182677,-185.738169975537,-242.824976835428,-287.046127370347,-295.466453178203,-189.696695277885,-224.972330484167
